occurrenceID,institutionCode,year,month,day,stateProvince,county,locality,decimalLatitude,decimalLongitude
3e2ee994-615b-491c-ae84-b32354675038,NY,,,,New York,Bronx Co.,[Swamp Jerome Ave],,
ff6c8fb5-57be-476a-b3b6-bd7607316ab4,NY,1973,10,27,New York,Bronx Co.,Lehman College campus,,
490999a9-266f-4c7e-8f12-e1c37be34f6b,NY,,,,New York,Bronx Co.,New York Botanical Garden Arboretum,,
526c52ac-2b5f-4bd4-b052-110accc760c8,NY,1912,9,25,New York,Bronx Co.,"Tree E of Museum Building, NYBG",,
6478ac6f-cc00-43d1-9b04-4377230686d9,NY,,,,New York,Bronx Co.,New York Botanical Garden Nursery,,
a48deeb7-6efc-4999-8e18-abf4bdcc5895,NY,1985,11,2,New York,Bronx Co.,"New York Botanical Garden, city park on NW side of NYBG",,
3c921cf9-06ab-434d-9af9-1e7b9539593e,NY,1880,10,24,New York,New York Co.,8th Ave. & 155 St. Bridge,,
9308412d-2d1b-461d-8439-d10f083e090b,NY,1886,10,9,New York,Richmond Co.,Staten Island. North of Arden,,
32fd8ac5-7553-4f16-a6ae-cfab6f72a38b,NY,,,,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
49c075cc-0577-489b-82a9-03d2804e6ec7,NY,,,,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
43e70fd4-33a7-402d-81d5-252018bea229,NY,1903,9,,New York,Bronx Co.,"New York Botanical Garden, Arb.",,
5d234363-1205-4bac-b0de-54fa433cd9a9,NY,,,,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
f9a522a0-0ce5-4d70-8380-1365f0b8f29a,NY,,,,New York,Queens Co.,Pine Island,,
0ad0d6b9-2938-47bd-9b4f-13d1bffa511d,NY,1932,10,12,New York,Bronx Co.,in cultivation at the New York Botanical Garden,,
ef0333b6-ab9c-468a-922f-96e5d7e8740a,NY,1905,10,22,New York,Richmond Co.,south of Arlington,,
12951266-f9b1-4ef6-9db6-6383758072c2,NY,1891,9,20,New York,New York Co.,West shore of Harlem [Riv.],,
d367cc78-8af0-4dd0-9937-0e995c22301e,NY,1993,5,6,New York,Bronx Co.,"New York Botanical Garden, oak collection in area along Bronx River Parkway",,
20486343-b240-439b-9784-059f82b8cca2,NY,1976,6,8,New York,Kings Co.,"Prospect Park, just west of East Drive and a block or two east of the boat house",,
c7c4326e-b877-4edd-b118-a43f36e04b6f,NY,,,,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
4b1e03ed-ea8e-4862-8ab3-5ca5a8adb551,NY,1880,10,24,New York,New York Co.,155 St & 8th Ave,,
8ec618b3-f0e9-40a9-b2dc-8080b9331dd1,NY,1903,9,,New York,Bronx Co.,The New York Botanical Garden. Arboretum,,
71e64710-7eff-477a-8c24-279c78c18902,NY,1893,9,17,New York,New York Co.,West of Harlem River,,
9a70ec51-ccaa-4ec3-8c77-f501014cb0c6,NY,1936,7,,New York,New York Co.,"Woods , Ft. Washington Park , New York City.",,
7736e3eb-31cc-4639-8bde-0583f935419f,NY,,,,New York,Richmond Co.,"Staten Island, NYC",,
3637be58-094b-470e-8ce5-ecee397f39bb,NY,1934,6,13,New York,Bronx Co.,"New York Botanical Garden, Spath",,
5e9abb0f-7b89-414c-9c42-7f5002c5a85b,NY,1990,9,1,New York,Bronx Co.,"cultivated on the grounds of the New York Botanical Garden, N side of Museum building",,
6f408d9a-9528-4d01-b0c1-3b8688f7d554,NY,1905,9,22,New York,Richmond Co.,NE of pumping station. Richmond Valley,,
89ea4a77-e4a1-4ba1-9850-70ec516291ee,NY,,,,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
71339165-7f7d-4820-9be2-834ce3207a8a,NY,,,,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
9d8203dd-3304-499d-901a-1aa29e57f755,NY,,,,New York,Bronx Co.,"Arboretum, New York Botanical Garden",,
d6d267de-2d90-4a39-9b9b-38157b244f8b,NY,1975,6,16,New York,Bronx Co.,near RR station by N.Y.B.G.,,
297f83ab-1919-4859-aeb1-8725cbd3cb30,NY,,,,New York,Bronx Co.,"Arboretum, New York Botanical Garden",,
772374d7-e9fa-421d-b1a0-480281278459,NY,,,,New York,Bronx Co.,"Arboretum, New York Botanical Garden",,
2bc7b7b7-9248-47ef-8415-e4d8586862f9,NY,,,,New York,Bronx Co.,New York Botanical Garden Arboretum,,
cc775a6a-32c1-475f-9b83-30d45130a5ab,NY,1976,2,27,New York,Bronx Co.,raised at N.Y.B.G. Research Greenhouse,,
ab6b0050-d650-4429-9030-026a0931f485,NY,1976,3,17,New York,Bronx Co.,raised in the N.Y.B.G. Research Greenhouse,,
7dd8e341-b962-406c-9558-ce0cadca6c1a,NY,1976,6,1,New York,Bronx Co.,near Botanical Garden Station of Conrail,,
1cd429b9-2c8d-4b6a-95ea-055797dfd1b7,NY,,,,New York,Bronx Co.,New York Botanical Garden Arboretum,,
aa776123-cfb7-4b3f-bee1-359ac7e55ef8,NY,,,,New York,Bronx Co.,The New York Botanical Garden Arboretum,,
745686c6-1441-4162-b5a7-15b9222d5508,NY,1975,6,16,New York,Bronx Co.,Near Botanical Garden Station of Penn Central Railroad,,
5e76b161-bf36-47b7-8ebb-0ef60aaa705a,NY,,,,New York,Bronx Co.,The New York Botanical Garden Arboretum,,
20e7ae40-1415-4f5f-b123-9e04b4c3537d,NY,,,,New York,Bronx Co.,The New York Botanical Garden Nursery,,
811a5699-e642-4d9d-83c0-1f487c7fa637,NY,1916,8,24,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
18887e86-c3ae-449c-b2a4-96916438cd81,NY,1916,8,24,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
d81619b3-5401-45dd-a18b-d4889b6ec2c3,NY,1916,8,24,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
68d96678-2abe-482d-98ad-9f0e7cf910f2,NY,1916,8,24,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
0e94d7e1-248c-4330-b434-66dc6789b6fa,NY,1944,5,11,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
e507c7fa-8cb8-4858-899e-a370f68e3d80,NY,1916,8,23,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
02395320-257b-4a9f-a907-48a21ce0c673,NY,1916,8,23,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
51d0f604-f142-424d-bf2d-9fe66aff161f,NY,1937,5,7,New York,Bronx Co.,"New York Botanical Garden, Fruticetum",,
2a4d9217-03bf-4f6b-8789-35be10dc82c5,NY,1920,,,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
7f8d8f33-6759-4c80-b1e9-58c33af91aff,NY,1917,5,24,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
a265aaaa-cae6-44d4-b879-7210caed9d1e,NY,1906,4,25,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
c7208428-9b64-4c10-bf00-0c13738f0329,NY,1917,5,19,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
8613d1a3-0fe4-45bd-a097-a76c2319228c,NY,1915,4,28,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
3459d0b1-b6dd-412a-9707-33b60edcc905,NY,1920,,,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
0b18f900-2622-4ea3-bfce-a9c693132e47,NY,1944,5,11,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
fdc84343-e7d0-4c20-aa7b-6f3f4e517eba,NY,1916,8,21,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
35e2dc21-d1b3-4547-ac21-b9b708ad479c,NY,1920,,,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
c254f891-740e-405b-81a9-e0a1bf6f92eb,NY,,,,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
dafa7669-f164-4b52-a2fa-9ebf0da89eb1,NY,1944,5,11,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
ddb2bf01-4e83-4915-9ae8-db0dcb049ec7,NY,1919,10,10,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
ff373e68-9b55-4604-9c24-496912a406cd,NY,1922,,,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
c97a87a9-7ea1-4b2d-8428-e4881aa3147e,NY,1917,11,5,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
76c43965-0fe6-4b3d-83be-bbd9b440a20b,NY,1916,8,24,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
62d0d79f-9a5a-4957-b8be-e5384c827281,NY,1945,4,10,New York,Bronx Co.,"New York Botanical Garden, Collection",,
680c6cc5-036b-4c80-b3f9-6d813dc4e412,NY,1915,4,24,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
80fdd72a-220e-4d84-831a-2668c992b4ee,NY,1945,4,18,New York,Bronx Co.,"New York Botanical Garden, Collection",,
0cd18bc1-18f4-49cc-99bf-943735925da3,NY,1944,5,10,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
9b7edeb9-f1e0-401f-a104-1dcd094efefb,NY,1905,5,18,New York,Bronx Co.,"New York Botanical Garden, Aboretum",,
ab9d8db0-0e30-4371-8f4e-b660dd53502f,NY,1916,8,24,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
e4d7dd4a-d3c8-4e01-983f-b921d0ba1f09,NY,1904,8,16,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
749f01f5-e06a-45c4-b207-2fa9b5988797,NY,1904,8,16,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
84ff4a44-16c1-4d77-9e6a-2069c16fc4d9,NY,1915,4,20,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
bf3a77f3-93ca-4bde-8da1-2bd8c6660053,NY,,,,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
8003fe77-fac4-41f1-a141-d0647330d3a8,NY,,,,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
97c89db7-03c2-481f-9c57-24a07a11a84a,NY,1920,,,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
9c0fd1ce-6adf-4c91-b236-2a5e459b097b,NY,,,,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
b143d01a-a7c0-4bf7-8d78-97c783c3109c,NY,1903,9,,New York,Bronx Co.,"New York Botanical Garden, Arb.",,
ac7d5916-794f-41bf-bd20-34586cca0693,NY,,,,New York,Bronx Co.,"New York Botanical Garden, Nursery",,
7e8d834d-1265-4be4-9f82-c8933e0c55e3,NY,1898,10,4,New York,Bronx Co.,"New York Botanical Garden, West Nursery",,
e2fdbdc9-6a6e-4c2d-8ed8-bfb6df2ded0e,NY,1935,7,23,New York,New York Co.,New York City,,
52e2e26e-5846-4834-be25-cf7f5bbffa57,NY,1935,7,23,New York,New York Co.,New York City,,
a0754b08-fbd1-4d8a-a13b-0ee4e98a3dc7,NY,,,,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
4dd48b96-4284-4ddf-b215-6b7bd7d4b7e2,NY,1903,9,,New York,Bronx Co.,"New York Botanical Garden, Arb.",,
d4a26326-6d08-4193-9277-a222215137ca,NY,,,,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
d996bf5e-07e5-490e-a79c-e9fcee64eee8,NY,,,,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
19f89542-bb66-49c0-88f6-9fe5503e8488,NY,,,,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
c3841919-b935-4a2d-b00e-a08120c894c7,NY,,,,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
459290dd-3420-4025-bb04-50215e4579dc,NY,1934,4,6,New York,Bronx Co.,"New York Botanical Garden, SPATH",,
ecff7767-d0fa-443c-bca7-8fb4d2263507,NY,1969,7,9,New York,Bronx Co.,N.Y. Botanical Garden. in Conservatory,,
32fb4ac6-d92b-45f3-8215-eb0d2f7a2520,NY,,,,New York,Bronx Co.,"Arboretum, New York Botanical Garden",,
0b80ba5d-3bc3-4322-aa05-bcd5536bb454,NY,1936,8,22,New York,New York Co.,Riverside Drive near 99th st.,,
d228e232-e771-473b-a283-8d7f06f9471e,NY,,,,New York,Bronx Co.,"Arboretum, New York Botanical Garden",,
1cea9b14-f365-4b4a-8c93-b25a0cd53607,NY,,,,New York,Bronx Co.,"Arboretum, New York Botanical Garden",,
802a9fa4-321e-4c9b-a4dd-e738e88951d3,NY,,,,New York,Bronx Co.,"Arboretum, New York Botanical Garden",,
a48deeb7-6efc-4999-8e18-abf4bdcc5895,NY,1985,11,2,New York,Bronx Co.,"New York Botanical Garden, city park on NW side of NYBG",,
c97a87a9-7ea1-4b2d-8428-e4881aa3147e,NY,1917,11,5,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
02395320-257b-4a9f-a907-48a21ce0c673,NY,1916,8,23,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
68d96678-2abe-482d-98ad-9f0e7cf910f2,NY,1916,8,24,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
80fdd72a-220e-4d84-831a-2668c992b4ee,NY,1945,4,18,New York,Bronx Co.,"New York Botanical Garden, Collection",,
76c43965-0fe6-4b3d-83be-bbd9b440a20b,NY,1916,8,24,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
ff373e68-9b55-4604-9c24-496912a406cd,NY,1922,,,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
811a5699-e642-4d9d-83c0-1f487c7fa637,NY,1916,8,24,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
e4d7dd4a-d3c8-4e01-983f-b921d0ba1f09,NY,1904,8,16,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
0b18f900-2622-4ea3-bfce-a9c693132e47,NY,1944,5,11,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
3459d0b1-b6dd-412a-9707-33b60edcc905,NY,1920,,,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
e2fdbdc9-6a6e-4c2d-8ed8-bfb6df2ded0e,NY,1935,7,23,New York,New York Co.,New York City,,
52e2e26e-5846-4834-be25-cf7f5bbffa57,NY,1935,7,23,New York,New York Co.,New York City,,
a0754b08-fbd1-4d8a-a13b-0ee4e98a3dc7,NY,,,,New York,Bronx Co.,"New York Botanical Garden, Arboretum",,
4dd48b96-4284-4ddf-b215-6b7bd7d4b7e2,NY,1903,9,,New York,Bronx Co.,"New York Botanical Garden, Arb.",,
7e8d834d-1265-4be4-9f82-c8933e0c55e3,NY,1898,10,4,New York,Bronx Co.,"New York Botanical Garden, West Nursery",,
108bd0ac-65c0-4aca-9be4-217a89f4d8ea,NY,,,,New York,Bronx Co.,"Arboretum, New York Botanical Garden",,
0b80ba5d-3bc3-4322-aa05-bcd5536bb454,NY,1936,8,22,New York,,Riverside Drive near 99th st.,,
d228e232-e771-473b-a283-8d7f06f9471e,NY,,,,New York,Bronx Co.,"Arboretum, New York Botanical Garden",,
1cea9b14-f365-4b4a-8c93-b25a0cd53607,NY,,,,New York,Bronx Co.,"Arboretum, New York Botanical Garden",,
802a9fa4-321e-4c9b-a4dd-e738e88951d3,NY,,,,New York,Bronx Co.,"Arboretum, New York Botanical Garden",,
297f83ab-1919-4859-aeb1-8725cbd3cb30,NY,,,,New York,Bronx Co.,"Arboretum, New York Botanical Garden",,
20e7ae40-1415-4f5f-b123-9e04b4c3537d,NY,,,,New York,,The New York Botanical Garden Nursery,,
490999a9-266f-4c7e-8f12-e1c37be34f6b,NY,,,,New York,,New York Botanical Garden Arboretum,,
526c52ac-2b5f-4bd4-b052-110accc760c8,NY,1912,9,25,New York,,"Tree E of Museum Building, NYBG",,
6478ac6f-cc00-43d1-9b04-4377230686d9,NY,,,,New York,,New York Botanical Garden Nursery,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
